,Weight
487,4.727974177807374e-06
488,4.727972246161511e-06
489,4.727970314511852e-06
490,4.727968382858394e-06
491,4.727966451201161e-06
492,4.791948049437417e-06
493,4.723076583885468e-06
494,4.68036310962398e-06
495,4.6803614754988925e-06
496,4.680359841375216e-06
497,4.680358207252972e-06
498,4.680356573132194e-06
499,4.680354939012845e-06
500,0.015498925291455294
501,4.680353304894955e-06
502,4.680351670778492e-06
503,4.680350036663488e-06
504,4.680348402549915e-06
505,4.680346768437802e-06
506,4.680345134327126e-06
507,4.680343500217934e-06
508,4.680341866110138e-06
509,4.68034023200383e-06
510,4.680338597898964e-06
511,4.680336963795527e-06
512,4.680335329693517e-06
